positive,makes it to the boiling point 
positive,"that jack nicholson makes this man so watchable is a tribute not only to his craft , but to his legend . "
negative,so stilted and unconvincing 
positive,"wonderful , ghastly film "
positive,of the highest and the performances 
negative,"can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain . "
positive,"it is ok for a movie to be something of a sitcom apparatus , if the lines work , the humor has point "
negative,little more than punishment 
positive,he does best 
positive,great to look at 
negative,the absence of narrative continuity 
positive,a moving tale of love and destruction 
positive,"a much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian english title would have you believe . "
negative,sketchy it amounts to little more than preliminary notes for a science-fiction horror film 
positive,"'s more enjoyable than i expected , "
positive,", dramatically forceful , and beautifully shot "
negative,everything was as superficial as the forced new jersey lowbrow accent uma had . 
negative,slather clearasil over the blemishes of youth 
positive,an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling 
positive,", i pledge allegiance to cagney and lacey . "
negative,reel in when we should be playing out 
positive,seem appealing 
positive,beautifully shot 
negative,'s quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere . 
negative,of being overrun by corrupt and hedonistic weasels 
negative,it 's been 13 months and 295 preview screenings since i last walked out on a movie 
positive,"strange it is , but delightfully so . "
negative,"has in fact come closer than anyone could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s "
negative,"serious re-working to show more of the dilemma , rather than have his characters stage shouting "
positive,pleasant but not 
positive,who handily makes the move from pleasing 
negative,torments and angst 
positive,"works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet "
negative,"is ultimately rather silly and overwrought , "
negative,saccharine genre 
negative,high points to keep this from being a complete waste of time 
negative,the problem is that the movie has no idea of it is serious or not . 
positive,genuinely 
positive,-- casting excellent latin actors of all ages -- 
positive,does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard . 
negative,a strangely 
positive,abundant humanism 
positive,is the heart and soul of cinema 
positive,to seek and strike just the right tone 
positive,it 's rare for any movie to be as subtle and touching as the son 's room . 
negative,poorly structured 
positive,`` spider-man '' certainly 
positive,what 's so striking about jolie 's performance is that she never lets her character become a caricature -- not even with that radioactive hair . 
positive,sounds promising 
negative,"then again , i hate myself most mornings . "
positive,a slice of counterculture 
negative,unrelentingly grim 
positive,"signals director rick famuyiwa 's emergence as an articulate , grown-up voice in african-american cinema . "
negative,such a wildly uneven hit-and-miss enterprise 
positive,the imax screen enhances the personal touch of manual animation . 
positive,"also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives "
positive,"has crafted an engaging fantasy of flavors and emotions , one part romance novel , one part recipe book . "
positive,feast 
positive,cleverly captures the dry wit that 's so prevalent on the rock 
positive,glorious spectacle 
positive,"picked me up , swung me around "
positive,the off-center humor is a constant 
negative,"staged violence overshadows everything , "
positive,remarkable serenity and discipline 
negative,"the ensemble cast , the flat dialogue by vincent r. nebrida or "
negative,attempt to build up a pressure cooker of horrified awe 
positive,started with a great premise 
positive,reaches across time and distance 
positive,"there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending "
negative,if you have nothing better to do with 94 minutes 
positive,has secrets buried at the heart of his story and knows how to take time revealing them 
negative,will not be for much longer 
positive,an hour and a half of joyful solo performance 
positive,the sentimental oh-those-wacky-brits genre 
positive,kind 
positive,is a towering siren . 
negative,"the too-hot-for-tv direct-to-video/dvd category , and "
negative,"gives us episodic choppiness , undermining the story 's emotional thrust "
negative,the only fun part of the movie is playing the obvious game . 
negative,", like max rothman 's future , does not work . "
positive,it all the more compelling 
positive,bouncy score 
positive,cheery and 
negative,want to smash its face in 
positive,"for that sense of openness , the little surprises "
negative,the human story is pushed to one side 
negative,highly uneven and 
positive,"kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again . "
positive,fudges fact and fancy with such confidence that we feel as if we 're seeing something purer than the real thing 
negative,of drooling idiots 
negative,poorly executed comedy . 
negative,really bad blair witch project 
negative,leaves him shooting blanks 
negative,"barely shocking , barely interesting and most "
positive,formidable 
positive,a ton of laughs that everyone can enjoy 
negative,the viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything 
negative,"it 's a terrible movie in every regard , and utterly painful to watch . "
negative,that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times 
positive,realizes a fullness that does not negate the subject 
positive,is solid 
positive,particularly well made 
positive,by a master 
negative,of deja vu 
positive,"at times a bit melodramatic and even a little dated ( depending upon where you live ) , ignorant fairies is still quite good-natured and not a bad way to spend an hour or two . "
negative,"hollow , self-indulgent , and "
negative,", not as gloriously flippant as lock , stock and two smoking barrels , "
positive,a great cast and 
positive,richly entertaining and suggestive 
positive,drawing flavorful performances 
positive,"after one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here , it 's a matter of finding entertainment in the experiences of zishe and the fiery presence of hanussen . "
negative,to avoid being recognized as the man who bilked unsuspecting moviegoers 
positive,to an imitation movie 
positive,deeply satisfying 
negative,"that if you shoot something on crummy-looking videotape , it must be labeled ` hip ' , ` innovative ' and ` realistic ' "
negative,yawning 
negative,"what 's most offensive is n't the waste of a good cast , but the film 's denial of sincere grief and mourning in favor of bogus spiritualism . "
negative,a terrible movie 
positive,rewarded 
positive,witch project real-time roots 
negative,hollow mockumentary 
negative,"self-mocking , "
positive,a very ambitious project 
negative,"devastated by war , famine and poverty and "
positive,nice piece 
positive,the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise 
positive,this is one of the outstanding thrillers of recent years . 
negative,is n't necessarily an admirable storyteller . 
positive,"an achingly enthralling premise , "
positive,"susceptible to blue hilarity , "
positive,beautiful than either of those films 
positive,in the service of the lovers who inhabit it 
negative,do n't blame eddie murphy but should n't 
positive,"interesting cinematic devices ( cool visual backmasking ) , a solid cast , "
positive,but strangely believable 
positive,are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition 
positive,of its execution and skill of its cast 
positive,"a good film with a solid pedigree both in front of and , more specifically , behind the camera "
positive,best war movies 
positive,fan 
negative,my problem with the movie 's final half hour 
negative,hitting your head 
positive,fierce 
negative,toothless dog 
negative,"never decides whether it wants to be a black comedy , drama , melodrama or some combination of the three . "
negative,a forcefully quirky tone that quickly wears out its limited welcome 
positive,gorgeous to look at 
negative,is both contrived and cliched 
positive,maximum comfort and familiarity 
negative,endlessly superficial . 
negative,"an uncomfortable experience , but "
negative,"plays it straight , turning leys ' fable into a listless climb down the social ladder "
negative,worst film 
positive,"having much that is fresh to say about growing up catholic or , really , anything "
negative,but the second half of the movie really goes downhill . 
positive,especially well-executed 
negative,k-19 sinks to a harrison ford low . 
positive,absorbing 
positive,"s1m0ne 's satire is not subtle , but it is effective . "
positive,"thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments "
negative,"but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half "
negative,"it takes a really long , slow and dreary time to dope out what tuck everlasting is about . "
negative,ludicrous film 
negative,kicking undead *** 
positive,", vibrant introduction "
positive,the good girl is a film in which the talent is undeniable 
positive,bowling for columbine '' remains a disquieting and thought-provoking film ... 
positive,a dashing and absorbing outing with one of france 's most inventive directors . 
positive,"chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns "
positive,on opting out of any opportunity for finding meaning in relationships or work 
positive,highest production values 
negative,horse feathers 
positive,a game supporting cast 
positive,"though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable . "
negative,of a culture in conflict 
negative,inexcusable 
negative,despite its promising cast of characters 
negative,any way demeaning its subjects 
negative,to losing my lunch 
negative,clumsily 
positive,"i liked it because it was so endlessly , grotesquely , inventive . "
positive,that the rich promise of the script will be realized on the screen 
positive,that will have you at the edge of your seat for long stretches 
negative,slippery self-promoter 
positive,a beguiling evocation of the quality that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions . 
positive,greatest play 
positive,s&m 
positive,"a sense of light-heartedness , that makes it attractive throughout "
negative,"swinging , the film makes it seem , is not a hobby that attracts the young and fit . "
negative,plodding soap opera disguised as a feature film 
negative,left me behind 
negative,"decidedly flimsier with its many out-sized , out of character and logically porous action set "
negative,", mouthpieces , visual motifs , blanks . "
positive,"as looking , sounding and simply feeling like no other film in recent history "
positive,can only point the way -- but thank goodness for this signpost . 
positive,a really special walk 
negative,tends to do a little fleeing of its own . 
positive,"nair 's attention to detail creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances . "
positive,pretty good team 
positive,a clear-eyed portrait 
negative,", k-19 sinks to a harrison ford low . "
positive,sexy 
positive,the grandkids or the grandparents 
negative,do n't get paid enough to sit through crap like this 
positive,most deceptively amusing 
positive,taken seriously 
negative,largely improvised 
negative,"zero thrills , too many flashbacks and a choppy ending make for a bad film . "
positive,film that 's flawed and brilliant in equal measure . 
negative,", that 's a liability . "
positive,a funny and touching film that is gorgeously 
negative,the chocolate factory without charlie . 
positive,most romantic 
positive,"we admire this film for its harsh objectivity and refusal to seek our tears , our sympathies . "
positive,promise 
positive,hilarious adventure 
positive,keeps this pretty watchable 
positive,the kind of insouciance embedded in the sexy demise of james dean 
positive,he 's made at least one damn fine horror movie 
negative,chokes 
positive,"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest . "
negative,rehashes several old themes 
negative,stuffy and pretentious 
negative,slapping its target audience in the face by shooting itself in the foot 
negative,overplayed and exaggerated 
positive,is an undeniably fascinating and playful fellow 
negative,to films which will cause loads of irreparable damage that years and years of costly analysis could never fix 
negative,dupe the viewer into taking it all as very important simply because the movie is ugly to look at and not a hollywood product 
positive,probes in a light-hearted way the romantic problems of individuals 
positive,more of the ` laughing at ' variety than the ` laughing with 
positive,more experimental 
positive,even betters it 
positive,well-written and occasionally challenging 
negative,'s likely very little crossover appeal to those without much interest in the elizabethans ( as well as rank frustration from those in the know about rubbo 's dumbed-down tactics ) 
negative,a matter of plumbing arrangements and mind games 
positive,"one of the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes of tenderness , loss , discontent , and yearning "
positive,new zealand coming-of-age movie 
positive,the film is blazingly alive and admirable on many levels . 
positive,"fare , with enough "
negative,what ?!? 
positive,"... a gleefully grungy , hilariously wicked black comedy ... "
positive,"with its shape-shifting perils , political intrigue and brushes "
positive,directed but terminally cute drama . 
positive,superbly 
positive,'s betting her third feature will be something to behold 
positive,eccentric and good-naturedly 
negative,is to sit through about 90 minutes of a so-called ` comedy ' and not laugh once . 
positive,so much to look at in metropolis you hate to tear your eyes away from the images long enough to read the subtitles 
positive,a fairly revealing study 
negative,and crudely literal 
positive,continues . 
positive,sounding 
positive,a striking style 
negative,over and over again . 
positive,"even if you do n't know the band or the album 's songs by heart , you will enjoy seeing how both evolve "
negative,hormonal melodrama 
negative,"it looks good , but it is essentially empty "
positive,entirely persuasive 
positive,makes up for in heart what it lacks in outright newness 
positive,in praise of love 
positive,one very funny joke and a few other decent ones 
positive,surrounded by open windows 
positive,grace this deeply touching melodrama . 
positive,of the best inside-show-biz 
positive,an important director 
negative,juwanna mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre 
negative,"earned my indignant , preemptive departure "
positive,an intimate contemplation of two marvelously 
positive,more smarts 
negative,becomes claustrophobic 
negative,rescue adrian lyne 's unfaithful from its sleazy moralizing 
positive,intelligent romantic thriller 
positive,"as a director , paxton is surprisingly brilliant , deftly sewing together what could have been a confusing and horrifying vision into an intense and engrossing head-trip . "
positive,"immensely ambitious , different than anything that 's been done before and "
positive,", about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater . "
negative,very shapable but largely unfulfilling present 
negative,prejudice 
negative,one relentlessly depressing situation after another for its entire running time 
positive,seen a film so willing to champion the fallibility of the human heart 
positive,do no wrong with jason x. 
positive,great script 
positive,"is great fun , full of the kind of energy it 's documenting . "
positive,has its heart 
positive,this real-life hollywood fairy-tale is more engaging than the usual fantasies hollywood produces . 
positive,she 's pretty 
negative,and social commentary 
positive,"bright , intelligent , and humanly funny film . "
positive,the spirits of these young women 
negative,debilitating 
negative,dumb fart jokes 
positive,eloquence 
negative,the gutless direction by laurice guillen 
positive,"it 's never laugh-out-loud funny , but it is frequently amusing "
positive,much funnier film 
negative,"will object to the idea of a vietnam picture with such a rah-rah , patriotic tone "
positive,escape 
negative,to build up a pressure cooker of horrified awe 
positive,"friendship , love "
positive,dazzle 
positive,": the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining . "
positive,the film is saved from are n't - kids-cute sentimentality by a warmth that is n't faked and a stately sense of composition . 
positive,work of extraordinary journalism 
negative,"sad nonsense , this . "
positive,"the characters inhabit into a poem of art , music and metaphor "
positive,"present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight "
positive,"i loved on first sight and , even more important , "
positive,"that works even without vulgarity , sex scenes , and cussing "
positive,shimmers with it 
negative,the cheesiest 
positive,"in part to interesting cinematic devices ( cool visual backmasking ) , a solid cast , and some wickedly sick and twisted humor "
negative,"it 's excessively quirky and a little underconfident in its delivery , but "
positive,moonlight mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy . 
positive,an affectionately goofy satire 
negative,indoors in formal settings with motionless characters 
negative,'s pauly shore awful 
positive,matches about it . 
positive,is sadly heightened by current world events 
positive,a major-league leading lady 
positive,"a taut , sobering film . "
positive,fits into a classic genre 
negative,corpse 
positive,'s as good as you remember . 
negative,goes on and on to the point of nausea . 
negative,"bordering on offensive , waste of time , money and celluloid "
negative,unbalanced 
positive,message resonate 
positive,that goes a long way toward keeping the picture compelling 
positive,population 
negative,more disciplined grade-grubbers 
negative,"seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves "
negative,too textbook to intrigue 
positive,unforced naturalism 
positive,appear avant-garde 
positive,at least a few good ideas 
positive,technically proficient and without the pop-up comments 
negative,completely lacking in chills 
positive,'s still a rollicking good time for the most part 
positive,splendid meal 
negative,is so film-culture referential that the final product is a ghost 
positive,", mr. rose 's updating works surprisingly well . "
positive,a sentimental but entirely irresistible portrait 
negative,"in this film , which is often preachy and poorly acted "
positive,"solid , spooky "
negative,does n't sustain a high enough level of invention . 
positive,that its visual imagination is breathtaking 
positive,insightful writer/director 
positive,is definitely worth 
negative,provided his own broadside 
negative,sound like it was co-written by mattel executives and lobbyists for the tinsel industry 
negative,herzog simply runs out of ideas and 
positive,raises some worthwhile themes while delivering a wholesome fantasy for kids . 
negative,"'s the plot , and a maddeningly insistent and repetitive piano score that made me want to scream "
positive,"it 's all about anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect . "
positive,"dark , funny humor "
positive,flat-out amusing 
positive,", sweet ` evelyn "
negative,thoughtless 
positive,well-balanced fashion 
positive,to commend it to movie audiences both innocent and jaded 
positive,this in the right frame of mind 
positive,is well-crafted 
positive,great film 
negative,plays like a bad soap opera 
positive,an exhilarating new interpretation 
negative,"fewer deliberate laughs , more inadvertent ones and stunningly trite songs "
negative,this film biggest problem 
negative,shame on writer/director vicente aranda 
positive,"spiced with humor ( ' i speak fluent flatula , ' advises denlopp after a rather , er , bubbly exchange with an alien deckhand ) "
negative,", circuit is the awkwardly paced soap opera-ish story . "
positive,definitive 
negative,here lacks considerable brio . 
positive,sometimes endearing 
positive,"its share of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh "
positive,"achieving the modest , crowd-pleasing goals it sets for itself "
negative,restrictive 
negative,spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man . 
negative,"is probably the funniest person in the film , which gives you an idea just how bad it was . "
positive,magic and is enjoyable family fare 
negative,are n't interesting enough to watch them go about their daily activities for two whole hours 
positive,"all about a wild-and-woolly , wall-to-wall good time "
negative,cheap hysterics 
negative,with the director taking a hands-off approach when he should have shaped the story to show us why it 's compelling 
negative,numb 
negative,narcissism and self-congratulation disguised as a tribute 
positive,tries its best 
negative,to tiresome jargon 
positive,read my lips is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema . 
positive,avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type 
positive,of despair about entrapment in the maze of modern life 
positive,the light comedic work of zhao benshan and the delicate ways of dong jie 
positive,will be pleased to discover that tian 's meticulous talent has not withered during his enforced hiatus . 
negative,want to slap it 
positive,a well loved classic 
negative,"when the fire burns out , we 've only come face-to-face with a couple dragons "
negative,"it 's never laugh-out-loud funny , "
negative,a bit anachronistic 
positive,fair amount 
positive,effort to put a human face on the travail of thousands of vietnamese 
positive,"george clooney , in his first directorial effort , presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years . "
positive,regard 
negative,ridiculous 
negative,is hindered by uneven dialogue and plot lapses 
positive,it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started 
negative,an unsuccessful attempt at a movie of ideas 
negative,half past dead is like the rock on a wal-mart budget 
positive,vintage looney tunes 
positive,'s refreshing to see a romance this smart 
positive,unexpected heights 
positive,the strength of the film lies in its two central performances by sven wollter as the stricken composer and viveka seldahl as his desperate violinist wife . 
positive,us plenty of sturm 
positive,"comes in the power of the huston performance , which seems so larger than life and yet so fragile "
negative,prevents 
negative,unoriginal terms 
positive,"from fighting games , wire fu , horror movies , mystery , james bond , wrestling , sci-fi and anime into one big bloody stew "
negative,to its ultimate demise 
positive,forced to reflect that its visual imagination is breathtaking 
positive,"efficient , suitably anonymous chiller "
positive,"holm does his sly , intricate magic , and iben hjelje is entirely appealing as pumpkin . "
positive,of the family vacation 
positive,a thoughtful examination 
negative,"than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama "
negative,art house pretension . 
negative,leaving the character of critical jim two-dimensional and pointless 
positive,"while we no longer possess the lack-of-attention span that we did at seventeen , we had no trouble sitting for blade ii . "
positive,will linger long after this film has ended 
negative,", knockaround guys rarely seems interested in kicking around a raison d'etre that 's as fresh-faced as its young-guns cast . "
positive,an actress whose face projects that woman 's doubts and yearnings 
negative,you would n't want to live waydowntown 
negative,awful movie 
positive,"however , almost makes this movie worth seeing . "
positive,she 's appealingly manic and energetic . 
negative,a geriatric 
negative,tear-drenched quicksand 
positive,wonderful 
negative,"the slightly flawed ( and fairly unbelievable ) finale , "
negative,an unbalanced mixture of graphic combat footage and 
positive,", it gets to you . "
negative,clueless 
positive,is well worthwhile 
negative,even felinni would know what to make of this italian freakshow . 
positive,"is that its dying , in this shower of black-and-white psychedelia , is quite beautiful "
negative,of people who sadly are at hostile odds with one another through recklessness and retaliation 
positive,'re looking for something new and hoping for something entertaining 
negative,"ice cube is n't quite out of ripe screwball ideas , but friday after next spreads them pretty thin . "
negative,limited chemistry 
positive,attractive and 
negative,"nothing here seems as funny as it did in analyze this , not even joe viterelli as de niro 's right-hand goombah . "
positive,serene 
positive,sheerly beautiful 
negative,"; the problem is he has no character , loveable or otherwise . "
negative,feel contradictory things 
positive,is nothing to sneeze at these days 
positive,deeply moving effort to put a human face on the travail of thousands of vietnamese 
negative,aimlessly and 
positive,study that made up for its rather slow beginning by drawing me into the picture 
positive,"a charming , banter-filled comedy "
positive,"although largely a heavy-handed indictment of parental failings and the indifference of spanish social workers and legal system towards child abuse , the film retains ambiguities that make it well worth watching . "
positive,"a buoyant , expressive flow of images "
negative,the filmmakers keep pushing the jokes at the expense of character until things fall apart . 
negative,was ever a movie where the upbeat ending feels like a copout 
positive,much better mother-daughter tale 
negative,", but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel "
negative,that you 'll be as bored watching morvern callar as the characters are in it 
positive,above-average 
positive,working from a surprisingly sensitive script co-written by gianni romoli 
positive,makes the clothes 
negative,", the movie makes two hours feel like four . "
positive,far from heaven is a dazzling conceptual feat 
negative,'s so badly made on every level that i 'm actually having a hard time believing people were paid to make it 
positive,"the mood , look and tone of the film fit the incredible storyline to a t. "
positive,"rare drama that offers a thoughtful and rewarding glimpse into the sort of heartache everyone has felt , or will feel someday "
positive,is a masterpiece . 
negative,formulaic and stilted 
positive,a true believer 
negative,"'s so poorly made , on all levels , that it does n't even qualify as a spoof of such "
positive,viva le 
positive,"the more you think about the movie , the more you will probably like it . "
negative,"might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares "
negative,in a way that verges on the amateurish 
positive,"a straightforward , emotionally honest manner "
positive,geared toward maximum comfort and familiarity 
negative,stare and sniffle 
positive,saving 
negative,though this rude and crude film does deliver a few gut-busting laughs 
positive,is worth seeking 
negative,it lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences 
negative,"so insanely stupid , so awful in so many ways "
positive,diverges from anything 
positive,andrei 
negative,their parents ' anguish 
negative,the superior plotline is n't quite enough to drag along the dead ( water ) weight of the other . 
negative,i 'm not even a fan of the genre 
positive,who understands how to create and sustain a mood 
negative,ararat feels like a book report 
negative,gets added disdain for the fact that it is nearly impossible to look at or understand 
negative,limited 
positive,the film oozes craft . 
positive,"notable largely for its overwhelming creepiness , for an eagerness "
positive,"when the now computerized yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside . "
positive,"it 's funny and human and really pretty damned wonderful , all at once . "
positive,"of weighty revelations , flowery dialogue , and nostalgia for the past "
positive,vibrantly colored and beautifully designed 
positive,of ` eh 
negative,"despite engaging offbeat touches , knockaround guys rarely seems interested in kicking around a raison d'etre that 's as fresh-faced as its young-guns cast . "
negative,its crapulence 
positive,has enough moments to keep it entertaining . 
positive,"like many western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about north korea 's recent past and south korea 's future adds a much needed moral weight . "
negative,"a random series of collected gags , pranks , pratfalls , dares , injuries , etc . "
positive,"o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing "
positive,fresh territory 
negative,"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and "
positive,strikes hardest ... when it reminds you how pertinent its dynamics remain 
positive,"michael moore has perfected the art of highly entertaining , self-aggrandizing , politically motivated documentary-making , and he 's got as potent a topic as ever here . "
positive,a new scene 
negative,appearing in this junk that 's tv sitcom material at best 
negative,trained to live out and carry on their parents ' anguish 
positive,'m sure the filmmakers found this a remarkable and novel concept 
positive,engaging and 
positive,yarns ever 
negative,without being insightful 
negative,the film 's thoroughly recycled plot 
positive,"smart , funny and just honest enough to provide the pleasures of a slightly naughty , just-above-average off - broadway play . "
positive,'ll probably love it . 
negative,discloses almost nothing 
positive,weird and wonderful comedy 
positive,'s quite an achievement to set and shoot a movie at the cannes film festival and 
negative,accompanying the stunt-hungry dimwits 
positive,the film special 
positive,winning tone 
positive,take pleasure 
negative,blah characters 
negative,what 's worse 
positive,"we 've marveled at disney 's rendering of water , snow , flames and shadows in a hand-drawn animated world . "
positive,love liza 
positive,gender-provoking 
negative,this pathetic junk 
positive,releasing 
positive,the huge stuff in life can usually be traced back to the little things 
positive,"acted , emotionally devastating piece "
negative,offend 
positive,"is an extraordinary film , not least because it is japanese and yet feels universal "
negative,"` punch-drunk love is so convinced of its own brilliance that , if it were a person , you 'd want to smash its face in . ' "
positive,strong themes 
positive,celluloid heaven 
negative,"of all the halloween 's , this is the most visually unappealing . "
negative,disingenuous 
negative,boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years 
negative,to admit i walked out of runteldat 
negative,", deceit and murder "
positive,well-crafted 
positive,what might be going on inside each trailer park you drive past -- even if it chiefly inspires you to drive a little faster 
positive,endearing . 
negative,a film that loses sight of its own story . 
positive,significantly different ( and better ) than most films 
negative,to creep the living hell out of you 
positive,offers rare insight into the structure of relationships . 
positive,'' never cuts corners . 
negative,fool 
negative,"'s mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable "
positive,so vivid 
positive,life and small delights 
positive,you expect and often surprises you with unexpected comedy 
positive,"even more indistinct than it is were it not for the striking , quietly vulnerable personality of ms. ambrose "
positive,you to give it a millisecond of thought 
positive,"vividly demonstrates that the director of such hollywood blockbusters as patriot games can still turn out a small , personal film with an emotional wallop . "
negative,"is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy . "
positive,i have a new favorite musical 
negative,flopping 
positive,minor classic 
positive,you will probably have a reasonably good time with the salton sea . 
positive,", remains surprisingly idealistic "
positive,the best animated 
positive,that provides a rounded and revealing overview of this ancient holistic healing system 
positive,"a fine , old-fashioned-movie movie , which is to say it 's unburdened by pretensions to great artistic significance "
positive,presents a frightening and compelling ` what if ? 
negative,"another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled "
positive,have been much better 
positive,of his rental car 
positive,is eerily convincing as this bland blank of a man with unimaginable demons within 
negative,"just another teen movie , which means he can be forgiven for frequently pandering to fans of the gross-out comedy "
negative,the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics 
negative,"crass , then gasp for gas , "
positive,"taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving "
positive,( allen 's ) best works understand why snobbery is a better satiric target than middle-america diversions could ever be . 
negative,cutting and blurry 
positive,begins on a high note and sustains it beautifully . 
positive,semi-surrealist exploration of the creative act 
negative,through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel 
positive,have to see this ! 
positive,a director enjoying himself immensely 
negative,doubt the filmmakers ' motives 
positive,"satin rouge is not a new , or inventive , journey , but it 's encouraging to see a three-dimensional , average , middle-aged woman 's experience of self-discovery handled with such sensitivity "
negative,can not overcome blah characters 
positive,wrapped up in the characters 
positive,the depths 
positive,a lyrical metaphor for cultural and personal self-discovery and a picaresque view of a little-remembered world 
negative,horrible '' and `` terrible 
positive,appetizer that leaves you wanting more . 
positive,elevates the experience 
positive,"the intelligent , well-made b movie "
positive,"as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and exceptionally well-acted "
positive,"i thought the relationships were wonderful , the comedy was funny , and the love ` real ' . "
negative,deflated as he does 
negative,through all too painfully 
positive,a meditation on the deep deceptions of innocence 
positive,most of the work 
negative,as deflated as he does 
negative,soap opera that tornatore was right to cut 
positive,"this is a smart movie that knows its classical music , knows its freud and knows its sade . "
positive,effort to understand everyone 's point of view 
negative,shorter than britney 's cutoffs 
negative,the film occasionally tries the viewer 's patience with slow pacing and a main character who sometimes defies sympathy 
positive,make the most of the large-screen format 
negative,of a film that are still looking for a common through-line 
positive,its impressive images of crematorium chimney fires and stacks of dead bodies 
negative,smack of a hallmark hall of fame 
positive,a movie that is concerned with souls and risk and schemes and the consequences of one 's actions 
negative,unsympathetic 
positive,"she 's all-powerful , a voice for a pop-cyber culture that feeds on her bjorkness . "
positive,his most ardent fans 
negative,overeager 
positive,is not a bad film . 
negative,this listless feature 
negative,no clear-cut hero 
negative,to mind : so why is this so boring ? 
negative,my two hours better watching 
positive,out there ! 
negative,"wes craven 's presence is felt ; not the craven of ' a nightmare on elm street ' or ` the hills have eyes , ' but the sad schlock merchant of ` deadly friend . ' "
positive,bothered to construct a real story this time 
positive,oozing with attractive men 
positive,"lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns "
negative,the grieving process 
positive,appealing veneer 
negative,a fairly inexperienced filmmaker 
positive,the plot kicks into gear 
negative,distanced us from the characters 
positive,pleasure . 
negative,zero . 
negative,is dreary and sluggish . 
positive,delights for adults as there are for children and dog lovers 
